"242";"2014-12-12 21:16:12";"IS-2";"Des chars soviétiques IS-2 ont été exportés en Chine au début des années 1950, et ont été utilisés lors de la Guerre de Corée jusqu'en 1953. Selon les données de reconnaissance américaines, au moins quatre des compagnies de chars chinoises déployées en Corée avaient des chars IS-2, avec cinq chars dans chaque compagnie. Le char IS-2 a été en service jusqu'à la fin des années 1950. La production a été interrompue en raison du manque de pièces restantes, et du lancement du projet Type 59. Quelques chars IS-2 au Vietnam, qui combattirent à la fin de la Guerre d'Indochine de 1946 à 1954.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VII";"7";"4"
"243";"2014-12-12 21:15:46";"110";"Du milieu des années 1940 à 1950, les ingénieurs soviétiques ont tenté de moderniser le char IS-2. La variante IS-2U, développée en novembre 1944, a été conçue avoir un châssis frontal renforcé par une configuration en plaque semblable à celle de l'IS-3. En 1953, le projet de conception a été transmis à la Chine et devint la base du développement des chars chinois.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VIII";"8";"4"
"244";"2014-12-12 21:15:20";"112";"Le développement du char 112 a débuté en 1962. Le projet proposait des éléments de chars moyens et lourds. Il n'a pas dépassé le stade de la planche à dessin. Le char 113 fut un développement ultérieur du 112.";"Boutique";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VIII";"8";"4"
"245";"2014-12-14 22:44:22";"WZ-111 1-4";"Prototype d'un char lourd développé au début des années 1960. Le Projet 111 a été développé sur la base des chars IS-3 et T-10. En 1964, le développement a été interrompu en faveur des nouveaux types de chars moyens.";"Normal";"44.000";"44.700";"credit";"50";"4";"1";"1";"1";"0";"1750";"120";"80";"60";"3";"3500000";"credit";"IX";"9";"4"
"246";"2014-12-12 21:13:04";"113";"Le développement du modèle 113 a débuté en 1963. Le véhicule a été conçu en alternative au WZ-111, et utilisant des éléments et composants de chars moyens. Cependant, le prochain a été annulé en raison du développement de chars de combat principaux.";"Normal";"45.000";"48.000";"credit";"50";"4";"1";"1";"1";"0";"2300";"120";"90";"70";"3";"6100000";"credit";"X";"10";"4"
"247";NULL;"Cruiser Mk. I";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"II";"2";"5"
"248";NULL;"Cruiser Mk. III";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"II";"2";"5"
"249";NULL;"Light Mk. VIC";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"II";NULL;"5"
"250";NULL;"Cruiser Mk. II";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"III";NULL;"5"
"251";NULL;"Cruiser Mk. IV";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"III";NULL;"5"
"252";NULL;"Valentine";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"IV";NULL;"5"
"253";NULL;"Covenanter";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"IV";NULL;"5"
"254";NULL;"Crusader";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"V";NULL;"5"
"255";NULL;"Vickers Medium Mk. I";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"0";"credit";"I";"1";"5"
"256";NULL;"Vickers Medium Mk. II";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"II";NULL;"5"
"257";NULL;"Vickers Medium Mk. III";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"III";NULL;"5"
"258";NULL;"Matilda";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"credit";"IV";"4";"5"
"259";NULL;"Matilda Black Prince";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"V";NULL;"5"
"260";NULL;"Cromwell";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VI";NULL;"5"
"261";NULL;"Comet";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VII";NULL;"5"
"262";NULL;"Centurion Mk. I";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VIII";NULL;"5"
"263";NULL;"Centurion Mk. 7/1";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"IX";NULL;"5"
"264";NULL;"FV4202";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"X";NULL;"5"
"265";"2014-10-02 00:00:00";"Churchill I";"Le prototype A22 a été construit par Vauxhall Motors à l'automne 1940. Le véhicule est d'abord entré en production de masse à l'été 1941. Les premières variantes n'avaient pas de protections de chenilles, un ventilateur différent, et un obusier de 3 pouces dans le châssis. Un total de 300 chars Churchill I ont été fabriqués.";"Normal";"38.450";"39.000";"credit";"25";"5";"1";"2";"1";"0";"1";"177";"63";"50";"3";"340000";"credit";"V";"5";"5"
"266";NULL;"Excelsior";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"V";NULL;"5"
"267";NULL;"Churchill VII";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VI";NULL;"5"
"268";NULL;"TOG II*";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VI";NULL;"5"
"269";NULL;"Black Prince";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VII";NULL;"5"
"270";NULL;"Caernarvon";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VIII";NULL;"5"
"271";NULL;"Conqueror";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"IX";NULL;"5"
"272";NULL;"FV215b";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"X";NULL;"5"
"273";NULL;"Universal Carrier 2-pdr";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"II";NULL;"5"
"274";NULL;"Valentine AT";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"III";NULL;"5"
"275";NULL;"Alecto";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"IV";NULL;"5"
"276";NULL;"AT 2";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"V";NULL;"5"
"277";NULL;"AT 8";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VI";NULL;"5"
"278";NULL;"Churchill Gun Carrier";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VI";NULL;"5"
"279";NULL;"AT 7";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VII";NULL;"5"
"280";NULL;"Tortoise";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"IX";NULL;"5"
"281";NULL;"FV215b (183)";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"X";NULL;"5"
"282";NULL;"Loyd Gun Carriage";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"II";NULL;"5"
"283";NULL;"Sexton II";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"III";NULL;"5"
"284";NULL;"Sexton I";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"III";NULL;"5"
"285";NULL;"Birch Gun";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"IV";NULL;"5"
"286";NULL;"Bishop";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"V";NULL;"5"
"287";NULL;"FV304";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"VI";NULL;"5"
"288";NULL;"Crusader 5.5-in. SP";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"VII";NULL;"5"
"289";NULL;"FV207";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"VIII";NULL;"5"
"290";NULL;"FV3805";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"IX";NULL;"5"
"291";NULL;"Conqueror Gun Carriage";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"X";NULL;"5"
"292";"2014-11-07 11:03:31";"T1 Cunningham";"Les prototypes ont été développés par James Cunningham, Son & Company (Rochester, NY) de 1927 à 1928. Diverses modifications du véhicule ont été testées jusqu'en 1934. Cependant, le char n'a jamais été produit en série.";"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"I";"1";"7"
"293";NULL;"M2 Light Tank";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"II";NULL;"7"
"294";NULL;"T2 Light Tank";;"premium";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"II";NULL;"7"
"295";NULL;"T7 Combat Car";;"Event";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"II";"2";"7"
"296";NULL;"M3 Stuart";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"III";NULL;"7"
"297";NULL;"M22 Locust";;"Boutique";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"III";"3";"7"
"298";NULL;"M5 Stuart";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"IV";NULL;"7"
"299";NULL;"M24 Chaffee";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"V";NULL;"7"
"300";NULL;"T21";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"VI";NULL;"7"
"301";NULL;"T71";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";NULL;"VII";NULL;"7"
"302";NULL;"T2 Medium Tank";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"II";NULL;"7"
"303";NULL;"M2 Medium Tank";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"III";NULL;"7"
"304";NULL;"M3 Lee";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"IV";NULL;"7"
"305";NULL;"M4 Sherman";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"V";NULL;"7"
"306";NULL;"M7";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"V";NULL;"7"
"307";NULL;"Ram II";;"Boutique";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1750";"or";"V";"5";"7"
"308";NULL;"M4A2E4 Sherman";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"V";NULL;"7"
"309";NULL;"M4A3E8 Sherman";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VI";NULL;"7"
"310";NULL;"M4A3E2 Sherman Jumbo";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VI";NULL;"7"
"311";NULL;"T20";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VII";NULL;"7"
"312";NULL;"M26 Pershing";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VIII";NULL;"7"
"313";NULL;"T26E4 Super Pershing";;"Event";"1.000";"1.000";"or";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"or";"VIII";"8";"7"
"314";NULL;"T69";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"VIII";NULL;"7"
"315";NULL;"M46 Patton";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"IX";NULL;"7"
"316";NULL;"T54E1";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"IX";NULL;"7"
"317";NULL;"M48A1 Patton";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"X";NULL;"7"
"318";NULL;"M60";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";NULL;"X";NULL;"7"
"319";NULL;"T1 Heavy Tank";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"V";NULL;"7"
"320";NULL;"M6";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VI";NULL;"7"
"321";NULL;"T29";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VII";NULL;"7"
"322";NULL;"T34";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"credit";"VIII";"8";"7"
"323";NULL;"T32";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VIII";NULL;"7"
"324";NULL;"M6A2E1";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"VIII";NULL;"7"
"325";NULL;"M103";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"IX";NULL;"7"
"326";NULL;"T110E5";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"X";NULL;"7"
"327";NULL;"T57 Heavy Tank";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";NULL;"X";NULL;"7"
"328";NULL;"T18";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"II";NULL;"7"
"329";NULL;"T82";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"III";NULL;"7"
"330";NULL;"T40";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"IV";NULL;"7"
"331";NULL;"M8A1";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"IV";NULL;"7"
"332";NULL;"M10 Wolverine";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"V";NULL;"7"
"333";NULL;"M36 Jackson";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VI";NULL;"7"
"334";NULL;"T25 AT";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VII";NULL;"7"
"335";NULL;"T25/2";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VII";NULL;"7"
"336";NULL;"T28";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VIII";NULL;"7"
"337";NULL;"T28 Prototype";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"VIII";NULL;"7"
"338";"2014-10-17 23:48:41";"T30";"Le T30D1 est une évolution du T29, lequel fut développé en même temps. Les prototypes furent mis à l'essai jusqu'en 1948, mais le char ne fut jamais choisi pour une production en série.";"Normal";"63.390";"64.050";"credit";"35";"6";"1";"1";"2";"1";"1650";"102";"76";"51";"4";"3550000";"credit";"IX";"9";"7"
"339";"2014-12-01 21:56:57";"T95";"Le développement de ce véhicule a commencé en 1943, avec une prévision de 25 véhicules produits dans l'année. Deux exemplaires ont été construits et testés, mais aucun a participé dans des opérations de combat.";"Normal";"86.790";"86.890";"credit";"13";"4";"1";"1";"1";"0";"1700";"305";"152";"51";"4";"3500000";"credit";"IX";"9";"7"
"340";NULL;"T110E4";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"X";NULL;"7"
"341";NULL;"T110E3";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";NULL;"X";NULL;"7"
"342";NULL;"T57";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"II";NULL;"7"
"343";NULL;"M7 Priest";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"III";NULL;"7"
"344";NULL;"M37";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"IV";NULL;"7"
"345";NULL;"M41";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"V";NULL;"7"
"346";NULL;"M44";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"VI";NULL;"7"
"347";NULL;"M12";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"VII";NULL;"7"
"348";NULL;"M53/M55";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"IX";NULL;"7"
"349";NULL;"T92";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";NULL;"X";NULL;"7"
"350";"2014-12-01 19:50:04";"BT-SV";"Un char expérimental développé par le groupe Tsyganov de 1936 à 1938 qui passa les essais sur le terrain mais ne fut pas adopté pour le service.";"Event";"13.100";"14.500";"or";"62";"4";"1";"1";"0";"1";"240";"25";"20";"16";"1";"0";"or";"III";"3";"1"
"351";"2014-10-02 14:31:07";"KV-220 Beta-Test";"Char expérimental au printemps-été de 1940. Le seul prototype a été retiré de la production du fait d'une panne de moteur.";"Event";"62.230";"70.400";"credit";"33";"5";"1";"1";"1";"1";"690";"100";"100";"80";"3";"0";"credit";"V";"5";"1"
"352";"2014-10-12 16:49:13";"MTLS-1G14";"Developed at the request of the Dutch East Indies, with a total of 125 vehicles manufactured from 1941 through 1942. Only 20 of them were ordered, and they never saw action.";"Event";"15.470";"17.350";"or";"42";"4";"1";"1";"0";"1";"250";"38";"25";"25";"1";"0";"credit";"III";"3";"7"
"353";"2014-11-28 23:56:55";"Pz.Kpfw. IV hydrostat. ";"Char expérimental PzKpfw IV Ausf. G avec une transmission hydrostatique développé en 1944. Les essais ont été interrompus à cause d'un dysfonctionnement de la transmission et un manque de pièces disponibles.";"Event";"23.980";"27.000";"or";"48";"5";"1";"1";"1";"1";"550";"50";"30";"20";"2";"1";"or";"V";"5";"2"
"354";"2014-10-09 21:55:18";"SU-85I";"Développé sur la base du char allemand capturé PzKpfw III avec un canon de 85 mm. N'a jamais été produit en masse, ni vu en service.";"Boutique";"22.380";"24.380";"or";"50";"4";"1";"1";"1";"0";"380";"60";"30";"50";"4";"2300";"or";"V";"5";"1"
"355";NULL;"T-127";"Développé en même temps que le T-126 à l'usine n° 174 du printemps à l'automne 1940. Le projet du véhicule a été suspendu durant la phase préliminaire de conception, puis abandonné suite aux problèmes de développement du moteur V-3 diesel.";"Boutique";"12.600";"14.000";"or";"38";"4";"1";"1";"0";"1";"250";"40";"30";"30";"1";"850";"or";"III";"3";"1"
"356";NULL;"T37";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"VI";"6";"7"
"357";NULL;"M41 Walker Bulldog";;"normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"VII";"7";"7"
"358";NULL;"T49";;"Normal";"1.000";"1.000";"credit";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"credit";"VIII";"8";"7"
"359";NULL;"LTTB";"Le développement du projet de ce char léger a débuté début 1944 à l'usine No. 174. Le projet a été annulé pendant la phase de conception et la phase de définition des exigences des paramètres tactiques et techniques.";"Normal";"22.000";"22.500";"credit";"68";"4";"1";"1";"1";"0";"950";"90";"45";"40";"1";"1380000";"credit";"VII";"7";"1"
"360";NULL;"T-54 allégé";"La proposition d'une version allégée du char moyen T-54. Le développement a débuté en mai 1949. Comparé au prédécesseur de sa série de production, le char possédait de meilleures performances et maniabilité. Par conséquent, le char devait remplacer le T-54 dans l'accomplissement de missions complexes. Cependant, le char T-54 de 1949 fut amélioré et produit en masse, et la version allégée fut annuler pendant sa phase de conception.";"Normal";"30.860";"33.000";"credit";"69";"4";"1";"1";"1";"0";"1200";"80";"60";"45";"1";"12410000";"credit";"VIII";"8";"1"
"361";"2014-11-27 21:50:00";"Spahpanzer Ru 251";"Le véhicule a été développé sur la base du chasseur de chars Kanonenjagdpanzer 4-5 par la compagnie Henschel en 1964. Le char devait remplacer les véhicules obsolètes M41 Walker Bulldog utilisés par les bataillons de reconnaissance dans les divisions blindées de l'armée allemande. Le char n'a jamais été produit en série, mais certaines innovations techniques ont ensuite été appliquées au développement d'autres véhicules. La quantité totale de prototypes fabriqués est inconnue.";"Normal";"25.460";"25.700";"credit";"80";"4";"1";"1";"1";"0";"1200";"25";"20";"8";"1";"2440000";"credit";"VIII";"8";"2"
"362";"2014-10-02 14:40:51";"KV-85";"Un développement ultérieur du char KV-1S. Contrairement à la modification précédente, le KV-85 possédait un armement amélioré. Le véhicule a été développé au printemps 1943 à l'usine Kirov de Tcheliabinsk. Le char est entré en service le 8 août 1943 et a été produit en masse jusqu'en septembre, avec un total de 148 véhicules fabriqués. Le KV-85 était utilisé par les régiments blindés de percée de l'Armée Rouge.";"Normal";"45.980";"46.800";"credit";"34";"4";"1";"1";"1";"0";"820";"75";"60";"60";"3";"900000";"credit";"VI";"6";"1"
"363";NULL;"T-34-85M";"Une modification du char T-34-85, produite à l'usine No. 183. Contrairement au véhicule original, il comportant un blindage frontal amélioré et un blindage arrière réduit. Les réservoirs à carburant ont été transférés du compartiment de combat à l'arrière. Lorsque la suspension s'est révélée être défaillante, la production a été suspendue après la fabrication d'un seul prototype.";"Boutique";"32.230";"35.000";"or";"53";"5";"1";"1";"1";"1";"720";"75";"45";"45";"1";"3750";"or";"VI";"6";"1"
"366";"2014-11-07 10:23:32";"M4A3E8 Fury";"M4A3E8 Fury — le char du sergent Wardaddy dans le film Fury.";"Event";"34.490";"38.000";"or";"41";"5";"1";"1";"1";"1";"750";"63";"38";"38";"2";"0";"or";"VI";"6";"7"
"367";"2014-11-28 22:34:58";"Pz.Kpfw. IV Ausf. A ";"Le développement de ce véhicule a débuté en 1935. Il a été nommé Pz Kpfw. IV en avril 1936. La production en série a débuté en automne 1937, et les premiers véhicules ont été mis en service début 1938. Un total de 35 véhicules ont été fabriqués ont sont restés en service jusqu'en 1941.";"Normal";"17.920";"18.200";"credit";"42";"5";"1";"1";"1";"1";"250";"14";"14";"14";"2";"41000";"credit";"III";"3";"2"
"368";"2014-11-28 23:41:06";"Pz.Kpfw. IV Ausf. D ";"Cette modification du Pz. IV a été développée en octobre 1939. Le véhicule comportait un blindage et un mantelet extérieur du canon améliorés. Le char a été produit en série jusqu'en mai 1940, avec un total de 229 véhicules fabriqués.";"Normal";"19.620";"20.500";"credit";"42";"5";"1";"1";"1";"1";"310";"30";"20";"20";"2";"150000";"credit";"IV";"4";"2"
"369";"2014-11-29 00:32:56";"Pz.Kpfw. V/IV Alpha ";"Un seul prototype exista. La tourelle du PzKpfw IV a été montée comme un élément fixe sur la caisse du Panther pour des essais.";"Event";"40.600";"44.800";"or";"55";"5";"1";"1";"1";"1";"820";"85";"40";"40";"2";"0";"or";"VI";"6";"2"
"374";"2014-12-07 01:00:44";"StuG III Ausf. B";"En 1935, Erich von Manstein de l'état-major général de l'armée allemande décrivit dans une lettre au général Ludwig Beck l'idée de construire une artillerie d'assaut pour soutenir l'attaque des unités d'infanterie. Cinq prototypes de la série ""zéro"" ont été fabriqués en 1937. Les premières modifications de l'Ausf. A à l'Ausf. F/8 ont été produites jusqu'en décembre 1942.";"Normal";"21.940";"24.000";"credit";"40";"4";"1";"1";"1";"0";"260";"50";"30";"30";"4";"130000";"credit";"IV";"4";"2"
"375";"2014-12-10 22:12:03";"Type 97 Te-Ke";"Le Te-Ke a été développé par Tokyo Gasu Denki pour remplacer le char léger Type 94 devenu obsolète. Fabriqué de 1937 à 1942, ce véhicule a été utilisé pour la reconnaissance, la communication, les patrouilles et le soutien d'infanterie. Il a servi de tracteur blindé. Un total d'environ 600 véhicules ont été fabriqués.";"Event";"4.760";"5.800";"credit";"42";"2";"1";"0";"0";"0";"160";"12";"10";"8";"1";"0";"or";"II";"2";"3"
